record_id|employer|occupation
4051020251190945712|NOT EMPLOYED|NOT EMPLOYED
4051020251190947464|COLUMBIA UNIVERSITY|COLLEGE PROFESSOR
4051020251190948367|HELLO NEIGHBOR|ATTORNEY
4051020251190948375||
4051020251190950335|RETIRED|RETIRED
4051020251190950963|NOT EMPLOYED|NOT EMPLOYED
4051020251190952650|RETIRED|RETIRED
4051020251190953717|NOT EMPLOYED|NOT EMPLOYED
4051020251190955385|RETIRED|RETIRED
4051020251190955907|NOT EMPLOYED|NOT EMPLOYED
4051020251190957352||
4051020251190960823|NOT EMPLOYED|NOT EMPLOYED
4051020251190962787|TEMPLE UNIVERSITY|PROFESSOR
4051020251190969223|HEATHER EHRLICH|PET TRAINER
4051020251190971228|NOT EMPLOYED|NOT EMPLOYED
4051020251190977813|NOT EMPLOYED|NOT EMPLOYED
4051020251190982719|RETIRED|RETIRED U.S EPA LAWYER
4051020251190993726|WILKINSBURG BORO|COUNCIL MEMBER
4051020251190994339|SASD|PARAPROFESSIONAL
4051020251190996367|NOT EMPLOYED|NOT EMPLOYED
4051020251191001089|RETIRED|RETIRED
4051020251191006210|SKF USA INC|MANAGER
4051020251191010322|NOT EMPLOYED|NOT EMPLOYED
4051020251191012737|NOT EMPLOYED|NOT EMPLOYED
4051020251191014488||
4051020251191020690|JFCS|COO
4051020251191022378|INDOCHINESE AMERICAN COUNCIL|PROJECT MANAGER NONPROFIT
4051020251191022474|NOT EMPLOYED|NOT EMPLOYED
4051020251191022692|GOLDEN PROPORTIONS MARKETING|MARKETING STRATEGIST
4051020251191023067|PHYSICIAN|UPMC
4051020251191027370|NOT EMPLOYED|NOT EMPLOYED
4051020251191030664|SELF EMPLOYED|PROPERTY MANAGER
4051020251191032937|NOT EMPLOYED|NOT EMPLOYED
4051020251191034247|AMAZON|IC/QA
4051020251191034564|NOT EMPLOYED|NOT EMPLOYED
4051020251191034891|RETIRED|RETIRED
4051020251191036148|NOT EMPLOYED|NOT EMPLOYED
4051020251191039575|MEYER UNKOVIC & SCOTT LLP|LAWYER
4051020251191041612|MAIN LINE HEALTH|MEDICAL ASSISTANT
4051020251191043001|NOT EMPLOYED|NOT EMPLOYED
4051020251191045604|COSTCO|CASHIER
4051020251191048712|NOT EMPLOYED|NOT EMPLOYED
4051020251191050064|PENN STATE UNIVERSITY|NURSE PRACTITIONER AND NURSE EDUCATOR
4051020251191051765|SELF-EMPLOYED|WRITER-EDITOR
4051020251191054871|WEAVERS WAY|CASHIER
4051020251191055827|THE PADINA GROUP|TREASURER
4051020251191055917|NOT EMPLOYED|NOT EMPLOYED
4051020251191060341|CAMPBELL'S|VP
4051020251191061631|HONEYWELL INTERNATIONAL INC.|ATTORNEY
4051020251191061991|PNC|RISK MANAGER
4051020251191069678|UNIVERSITY OF PENN|PROJECT DIRECTOR
4051020251191075555|FORD|MANAGER
4051020251191076716|NOT EMPLOYED|NOT EMPLOYED
4051020251191083457|REDEEMER HOSPICE|RABBI/BEREAVEMENT COORDINATOR
4051020251191083772|NOT EMPLOYED|NOT EMPLOYED
4051020251191091365|AMERICAN PHILOSOPHICAL SOCIETY|DIRECTOR OF MEMBERSHIP
4051020251191092508|SHORR JOHNSON|MEDIA
4051020251191095300||RETIRED
4051020251191096971|NOT EMPLOYED|RETIRED
4051020251191097837|RETIRED|NOT EMPLOYED
4051020251191100002|DFL LEGAL|MANAGER
4051020251191105773|NOT EMPLOYED|NOT EMPLOYED
4051020251191108389|NOT EMPLOYED|HOMEMAKER
4051020251191110460|RETIRED|RETIRED
4051020251191111778|NORTHRIDGE GROUP INC.|OFFICE ADMINISTRATOR
4051020251191111926|SELF|SALES
4051020251191113201|NOT EMPLOYED|NOT EMPLOYED
4051020251191113751|SELF EMPLOYED|SALES
4051020251191114113|NOT EMPLOYED|NOT EMPLOYED
4051020251191114245|THE PENNSYLVANIA STATE UNIVERSITY|PROFESSOR
4051020251191114899|NORTH HIGHLAND|RECRUITER
4051020251191115219|RETIRED|RETIRED
4051020251191117262|NOT EMPLOYED|NOT EMPLOYED
4051020251191118864|NOT EMPLOYED|NOT EMPLOYED
4051020251191121729|NOT EMPLOYED|NOT EMPLOYED
4051020251191122491|NOT EMPLOYED|NOT EMPLOYED
4051020251191123460|NOT EMPLOYED|NOT EMPLOYED
4051020251191124179|FOUNTAINVILLE MEDICAL SPECIALISTS|PHYSICIAN
4051020251191125384||RETIRED
4051020251191126481|MICHAEL PRINCE|REAL ESTATE
4051020251191127335|SELF|FARMER &QUARTER HORSE BREEDERS/FARMER
4051020251191133778|COVERALL PITTSBURGH|MANAGER
4051020251191133983|THE HILL|CNA
4051020251191134723|RHD|RN
4051020251191135881|RETIRED|RETIRED
4051020251191138260|PENN STATE|COUNSELOR
4051020251191145113|NOT EMPLOYED|NOT EMPLOYED
4051020251191146047|COMCAST|PROJECT MANAGER
4051020251191147964|NOT EMPLOYED|NOT EMPLOYED
4051020251191149021|NOT EMPLOYED|NOT EMPLOYED
4051020251191149329|PRACTICEWISE|PSYCHOLOGIST
4051020251191153228|RETIRED|RETIRED
4051020251191153928|RETIRED|RETIRED
4051020251191158045||RETIRED
4051020251191158864|3 POINTS PROCESSING|TRANSPORT OPERATOR
4051020251191161435|NOT EMPLOYED|NOT EMPLOYED
4051020251191162341|NOT EMPLOYED|NOT EMPLOYED
4051020251191165498|NOT EMPLOYED|NOT EMPLOYED
4051020251191173820|RETIRED|RETIRED
4051020251191179547|UDSD|ADMINISTRATIVE SECRETARY
4051020251191184485|PENN STATE UNIVERSITY|PROFESSOR
4051020251191188692|USPS RETIRED|LETTER CARRIER RETIRED
4051020251191190591|NOT EMPLOYED|NOT EMPLOYED
4051020251191191561|SELF|MUSICIAN
4051020251191193300|NOT EMPLOYED|NOT EMPLOYED
4051020251191193979|RETIRED|RETIRED U.S EPA LAWYER
4051020251191195991|PENN MEDICINE|NURSE PRACTITIONER
4051020251191197276|JEWISH FEDERATION OF GREATER PHILADELP|FUNDRAISER
4051020251191199745|NOT EMPLOYED|NOT EMPLOYED
4051020251191202364|CARNEGIE MELLON UNIVERSITY|PROFESSOR
4051020251191202516|CARNEGIE MELLON UNIVERSITY|ACCOUNTANT
4051020251191202582|PASSHE|ACADEMIC
4051020251191203267|NOT EMPLOYED|NOT EMPLOYED
4051020251191206071|BALTIMORE COUNTY ECONOMIC & WORKFORCE|SR. ANALYST
4051020251191206694|RETIRED|RETIRED
4051020251191207049|MARK J. MCCABE|SALES REPRESENTATIVE
4051020251191208137||RETIRED
4051020251191209268|NOT EMPLOYED|NOT EMPLOYED
4051020251191212693|UPMC|FINANCIAL ANALYST
4051020251191213338|LGH|PHYSICIAN
4051020251191213918|SELF|FARMER &QUARTER HORSE BREEDERS/FARMER
4051020251191214070|HIGHMARK HEALTH|NONPROFIT MANAGEMENT
4051020251191215724|NOT EMPLOYED|NOT EMPLOYED
4051020251191218321|NOT EMPLOYED|NOT EMPLOYED
4051020251191219073|NOT EMPLOYED|NOT EMPLOYED
4051020251191223560|DERRY TOWNSHIP SCHOOL DISTRICT|TEACHER
4051020251191229547|SELF EMPLOYED|TRANSLATOR
4051020251191230350|THOMAS JEFFERSON UNIVERSITY|PROFESSOR
4051020251191231044|RETIRED|NOT EMPLOYED
4051020251191231494|NOT EMPLOYED|NOT EMPLOYED
4051020251191232280|AGP|ENGINEER
4051020251191232422|DELAWARE COUNTY COMMUNITY COLLEGE|INSTRUCTOR
4051020251191232607|SELF EMPLOYED|EXECUTIVE
4051020251191236460|SELF EMPLOYED|
4051020251191239877|NOT EMPLOYED|RN
4051020251191240045|CHASM CROSSING|SELF-EMPLOYED
4051020251191242577|SELF-EMPLOYED|ATTORNEY
4051020251191244616|PSEA|GOV. RELATIONS
4051020251191245432|BRYN MAWR COLLEGE|ASSISTANT PROFESSOR
4051020251191245466|NOT EMPLOYED|NOT EMPLOYED
4051020251191245741|SELF EMPLOYED|PASTRY CHEF
4051020251191254296|SELF-EMPLOYED|HOLISTIC HEALER
4051020251191255230|CAR MATE TRAILERS|LABORER
4051020251191258062|NOT EMPLOYED|NOT EMPLOYED
4051020251191259452|UNITED WAY OF SOUTHWESTERN PA|MANAGER
4051020251191260249|NOT EMPLOYED|NOT EMPLOYED
4051020251191261991||
4051020251191262460|NOT EMPLOYED|NOT EMPLOYED
4051020251191265551|SPRING-FORD AREA SCHOOL DISTRICT|SECRETARY
4051020251191265843||
4051020251191266926|CARNEGIE INSTITUE|ATTORNEY
4051020251191269047|NOT EMPLOYED|NOT EMPLOYED
4051020251191270093|PENN STATE|PROFESSOR
4051020251191271519|SELF EMPLOYED|ARTIST
4051020251191272532|KENTUCKY AVENUE SCHOOL|TEACHER
4051020251191279544|SELF EMPLOYED|GUITAR INSTRUCTOR
4051020251191281669|NOT EMPLOYED|NOT EMPLOYED
4051020251191284118|RETIRED|RETIRED
4051020251191290610|GREENSBURG HEMPFIELD AREA LIBRARY|LIBRARIAN
4051020251191291773||RETIRED
4051020251191300336|RETIRED|RETIRED
4051020251191303711|RETIRED|RETIRED
4051020251191304403|AUTODESK|SOFTWARE DEVELOPER
4051020251191305257|RADANCY|DIGITAL PROJECT MANAGER
4051020251191307105|SELF|SMALL BUSINESS OWNER
4051020251191309751|P/KAUFMANN|PAYROLL ADMIN
4051020251191310902|RETIRED|RETIRED
4051020251191312646|NOT EMPLOYED|NOT EMPLOYED
4051020251191313218|NOT EMPLOYED|NOT EMPLOYED
4051020251191313919|PENN STATE HEALTH|ADMINISTRATOR
4051020251191315611|NOT EMPLOYED|NOT EMPLOYED
4051020251191316199|RETIRED|RETIRED
4051020251191319638||
4051020251191323357|LET'S TALK SOLUTIONS|THERAPIST
4051020251191323421|NOT EMPLOYED|NOT EMPLOYED
4051020251191323719|NOT EMPLOYED|NOT EMPLOYED
4051020251191325608|NOT EMPLOYED|NOT EMPLOYED
4051020251191330569|NOT EMPLOYED|NOT EMPLOYED
4051020251191332446|NOT EMPLOYED|NOT EMPLOYED
4051020251191339397|SELF EMPLOYED|WRITER
4051020251191340736|CATHOLIC CHARITIES COUNSELING AND ADOP|ADOPTION/PERMANENCY SPECIALIST
4051020251191342736|CCS FUNDRAISING|CONSULTANT
4051020251191346397|ORACLE USA|INFORMATION ARCHITECT
4051020251191352354|NOT EMPLOYED|NOT EMPLOYED
4051020251191352726|ARRANGEMENTS ABROAD INC|LAWYER
4051020251191358735|MYCO MECHANICAL|SHEET METAL FOREPERSON
4051020251191362157|PHMC|PUBLIC HEALTH NURSE
4051020251191364160|NOT EMPLOYED|NOT EMPLOYED
4051020251191364986|BRISTOL-MYERS SQUIBB|MARKETING
4051020251191365116|RETIRED|RETIRED
4051020251191368393|NOT EMPLOYED|NOT EMPLOYED
4051020251191370983|THE STREETS|HABBERDASHER
4051020251191371385|SELF|ACUPUNCTURIST
4051020251191372826|NOT EMPLOYED|NOT EMPLOYED
4051020251191373749|NOT EMPLOYED|NOT EMPLOYED
4051020251191376676|SELF EMPLOYED|MITIGATION SPECIALIST
4051020251191378633|NOT EMPLOYED|NOT EMPLOYED
4051020251191381737|HACKENSACK UNIVERSITY MEDICAL CENTER|HOSPITAL CODER
4051020251191383442|NOT EMPLOYED|NOT EMPLOYED
4051020251191384678|JANE ROBERTS BOOKS|SELF
4051020251191384835|CCA OF UPHS|PHYSICIAN
4051020251191385965|BUCHANAN INGERSOLL ROONEY|SENIOR ADVISOR
4051020251191386039|ERS|SALES
4051020251191391510|RUTGERS LAW SCHOOL|LAW PROFESSOR
4051020251191392206|PENN STATE UNIVERSITY|PROFESSOR
4051020251191392716|NOT EMPLOYED|NOT EMPLOYED
4051020251191395491|TERAKEET|UX DESIGN LEAD
4051020251191404770|NOT EMPLOYED|NOT EMPLOYED
4051020251191410127|NOT EMPLOYED|NOT EMPLOYED
4051020251191411201|NEMOURS|NURSE
4051020251191414827|NOT EMPLOYED|NOT EMPLOYED
4051020251191416389|RETIRED|RETIRED
4051020251191417198|UPMC|REGISTERED NURSE
4051020251191418873|NOT EMPLOYED|NOT EMPLOYED
4051020251191419167|NOT EMPLOYED|NOT EMPLOYED
4051020251191420107|NOT EMPLOYED|NOT EMPLOYED
4051020251191421245|SELF|CONSULTANT
4051020251191422418|NOT EMPLOYED|NOT EMPLOYED
4051020251191422730|NOT EMPLOYED|NOT EMPLOYED
4051020251191425663|SELF-EMPLOYED|SALES
4051020251191428803|GOOGLE|PROGRAM MANAGER
4051020251191431673||
4051020251191433112|NOT EMPLOYED|NOT EMPLOYED
4051020251191433430|NOT EMPLOYED|NOT EMPLOYED
4051020251191436172|SELF-EMPLOYED|VARIETY SALES
4051020251191438692|DREXEL UNIVERSITY|MUSEUM CURATOR
4051020251191441439|CCIU|VAN DRIVER
4051020251191447898|RETIRED|RETIRED
4051020251191449797|PRANCING PEACOCK|YOGA INSTRUCTOR
4051020251191450453|FARMINGTON MEDIVAL CENTER|PHYSICIAN
4051020251191453423|NOT EMPLOYED|NOT EMPLOYED
4051020251191456160|NOT EMPLOYED|NOT EMPLOYED
4051020251191460117|PENN STATE UNIVERSITY|RESEARCH TECHNICIAN
4051020251191460827|SELF|CONSULTANT
4051020251191461645||
4051020251191463520|NOT EMPLOYED|NOT EMPLOYED
4051020251191465140|NOT EMPLOYED|NOT EMPLOYED
4051020251191465229|ELIZABETH SEVERINO|CONSULTANT
4051020251191466682|PACKIYO INC|HEAD OF CLIENT SOLUTIONS
4051020251191467979|DILUCIA MANAGEMENT CORPORATION|ACCOUNTANT
4051020251191472120|BLANK ROME LLP|ATTORNEY
4051020251191472980|ARDEN THEATRE COMPANY|DIRECTOR OF MARKETING
4051020251191485937|KLW LLP|ATTORNEY
4051020251191486045|NORMAN E BUCK PLB & HTG|OFFICE MGR
4051020251191490636|PHILOSOPHY|SALES
4051020251191493378||RETIRED
4051020251191495458|RETIRED|RETIRED
4051020251191495769|CSL BEHRING|ATTORNEY
4051020251191496249|SUN INDUSTRIAL INC.|PRESIDENT
4051020251191497652|BOCCONI|PROFESSOR
4051020251191501707|SELF|ATTORNEY
4051020251191503088|NOT EMPLOYED|NOT EMPLOYED
4051020251191504262|DOCTORS EXPRESS|FAMILY PHYSICIAN
4051020251191508753|NOT EMPLOYED|NOT EMPLOYED
4051020251191509259|NOT EMPLOYED|NOT EMPLOYED
4051020251191510581|NOT EMPLOYED|NOT EMPLOYED
4051020251191517629|NOT EMPLOYED|NOT EMPLOYED
4051020251191518999|COZEN O'CONNOR|ATTORNEY
4051020251191519413|NOT EMPLOYED|NOT EMPLOYED
4051020251191520751|FOUNTAINVILLE MEDICAL SPECIALISTS|PHYSICIAN
4051020251191524146|NOT EMPLOYED|NOT EMPLOYED
4051020251191529950|HEALTHVERITY|SVP PEOPLE
4051020251191531011|NOT EMPLOYED|NOT EMPLOYED
4051020251191531183|SELF EMPLOYED|LAWYER
4051020251191531355|GROUPSENSE|THREAT INTELLIGENCE ANALYST
4051020251191531944|NOT EMPLOYED|NOT EMPLOYED
4051020251191532286||
4051020251191532935|NOT EMPLOYED|NOT EMPLOYED
4051020251191534648|NOT EMPLOYED|NOT EMPLOYED
4051020251191535284|RETINA VITREOUS CONSULTANTS|PHYSICIAN
4051020251191535758|KEYSTONE SCHOOL|EDUCATOR
4051020251191538604|NOT EMPLOYED|NOT EMPLOYED
4051020251191539412|NOT EMPLOYED|NOT EMPLOYED
4051020251191540556|DRAW COLLECTIVE|INTERIOR DESIGNER
4051020251191543062|BRUBACH CONSTRUCTION|ENGINEER
4051020251191545810|RETIRED|RETIRED
4051020251191550401|NETJETS|PILOT
4051020251191552646|WALMART|AP CUSTOMER SVC.
4051020251191552696|GOODWILL INDUSTRIES OF NEPA|CEO
4051020251191553740|JUNIATA COLLEGE|PROFESSOR
4051020251191556457|SELF EMPLOYED|HAND WEAVER
4051020251191562151||RETIRED
4051020251191563226|NOT EMPLOYED|NOT EMPLOYED
4051020251191568101|NOT EMPLOYED|NOT EMPLOYED
4051020251191574366||
4051020251191574493||RETIRED
4051020251191576626|XEROX|ACTUARY
4051020251191576642|BRYN MAWR COLLEGE|TEACHER
4051020251191580840|SELF EMPLOYED|PHYSICIAN
4051020251191584908||
4051020251191585819|THE RED BALLOON ELC|CHILDCARE OWNER
4051020251191590958|SELF EMPLOYED|PRODUCER
4051020251191591364|NOT EMPLOYED|NOT EMPLOYED
4051020251191592645|COMMONWEALTH OF PA|HR ANALYST
4051020251191595763|NOT EMPLOYED|NOT EMPLOYED
4051020251191599809|DREXEL UNIVERSITY|PROFESSOR
4051020251191600123|UNIVERSITY OF PITTSBURGH|ASSISTANT PROFESSOR
4051020251191604272|NONE|RETIRED PHYSICIAN
4051020251191615523|NOT EMPLOYED|NOT EMPLOYED
4051020251191615541|NOT EMPLOYED|NOT EMPLOYED
4051020251191619993|NOT EMPLOYED|NOT EMPLOYED
4051020251191620515|UPMC|PHYSICIAN
4051020251191625928|NOT EMPLOYED|NOT EMPLOYED
4051020251191626342|NOT EMPLOYED|NOT EMPLOYED
4051020251191633922|NOT EMPLOYED|NOT EMPLOYED
4051020251191634130||RETIRED
4051020251191635356|NOT EMPLOYED|NOT EMPLOYED
4051020251191635669|UNIVERSITY OF PENNSYLVANIA|PROFESSOR
4051020251191639134|U.S. ARMY|PHYSICIAN
4051020251191641352||
4051020251191641381|COLLITON LAW ASSOC|ATTORNEY
4051020251191642614|MARK FURMAN|MUSICIAN
4051020251191643019|SELF EMPLOYED|INVESTMENT
4051020251191647308|SFS FINANCIAL SERVICES|FINANCE
4051020251191647884|CITY OF PHILADELPHIA|EXEC. DIRECTOR
4051020251191650158|NOT EMPLOYED|NOT EMPLOYED
4051020251191654420|LIBERTY SEAFOOD|MANAGER
4051020251191654552|MMBB|EXECUTIVE
4051020251191655236|NOT EMPLOYED|RETIRED
4051020251191656822|RETIRED|RETIRED
4051020251191657446|NOT EMPLOYED|NOT EMPLOYED
4051020251191660499|NOT EMPLOYED|NOT EMPLOYED
4051020251191661771|PEW CHARITABLE TRUSTS|NONPROFIT
4051020251191664901|SAP|CHIEF OF STAFF
4051020251191665287|NOT EMPLOYED|NOT EMPLOYED
4051020251191669333|GAMRY INSTRUMENTS INC.|EXECUTIVE
4051020251191669349|NOT EMPLOYED|NOT EMPLOYED
4051020251191673520|NOT EMPLOYED|NOT EMPLOYED
4051020251191674602|PHOENIX II|OFFICE MANAGER
4051020251191674974|NOT EMPLOYED|NOT EMPLOYED
4051020251191675018|RETIRED|RETIRED
4051020251191675120|ANNA MARIA COLLEGE|SENIOR VP
4051020251191675858|NOT EMPLOYED|NOT EMPLOYED
4051020251191680491|NOT EMPLOYED|NOT EMPLOYED
4051020251191680920|XYLEM|SENIOR QA ENGINEER
4051020251191683092|AMICUS|PROJECT MANAGER
4051020251191690979|NOT EMPLOYED|NOT EMPLOYED
4051020251191692926|NOT EMPLOYED|NOT EMPLOYED
4051020251191698453|NOT EMPLOYED|NOT EMPLOYED
4051020251191700389|NOT EMPLOYED|NOT EMPLOYED
4051020251191701737|HARVARD UNIVERSITY|STUDENT
4051020251191711905|WALDEN UNIVERSITY|HIGHER ED
4051020251191712249|NOT EMPLOYED|NOT EMPLOYED
4051020251191713438|NOT EMPLOYED|NOT EMPLOYED
4051020251191713862|NOT EMPLOYED|NOT EMPLOYED
4051020251191714060|NOT EMPLOYED|NOT EMPLOYED
4051020251191716029|GIFT OF LIFE DONOR PROGRAM|CEO EMERITUS
4051020251191719267|MILLERSVILLE UNIVERSITY|ASSOCIATE PROFESSOR
4051020251191721458|OPTUM|SOCIAL WORKER
4051020251191727418|TEMPLE UNIVERSITY|PRODUCTION ASSISTANT
4051020251191727790|NOT EMPLOYED|NOT EMPLOYED
4051020251191729875|NOT EMPLOYED|NOT EMPLOYED
4051020251191730346||
4051020251191732242|SUBARU OF AMERICA|COMPUTER PROFESSIONAL
4051020251191732382|NOT EMPLOYED|NOT EMPLOYED
4051020251191734953|SELF|PHYSICIAN
4051020251191737238|JOHNSON & JOHNSON|SCIENTIST
4051020251191737996|NOT EMPLOYED|NOT EMPLOYED
4051020251191746928|SELF EMPLOYED|
4051020251191750153|NOT EMPLOYED|NOT EMPLOYED
4051020251191750452|BEST EGG|PROJECT MANAGER
4051020251191752553|MERCK|MARKETING
4051020251191754529|MTA|TRANSIT WORKER
4051020251191759393|NOT EMPLOYED|NOT EMPLOYED
4051020251191761691|RETIRED|RETIRED
4051020251191763807||
4051020251191763922|SKADDEN ARPS|TECH SUPPORT ANALYST
4051020251191768490|RETIRED|RETIRED
4051020251191772651|CENCORA|DIRECTOR
4051020251191774601||RETIRED
4051020251191775401|CSIU|SYSTEMS ANALYST
4051020251191775757|AMAZON|SOFTWARE TESTER
4051020251191780424|SYKES ELDER LAW LLC|LAWYER
4051020251191785356|NOT EMPLOYED|NOT EMPLOYED
4051020251191785592|ASTRAZENECA|DIRECTOR
4051020251191786259|HMA|CONSULTANT
4051020251191786589|NOT EMPLOYED|NOT EMPLOYED
4051020251191789301|NOT EMPLOYED|NOT EMPLOYED
4051020251191790145|MCCANN HEALTH NY|EDITOR
4051020251191796335|SELF EMPLOYED|CONSULTANT
4051020251191798966|NOT EMPLOYED|NOT EMPLOYED
4051020251191800559|NOT EMPLOYED|RETIRED PHYSICIAN
4051020251191800802|NOT EMPLOYED|NOT EMPLOYED
4051020251191805682|ABBVIE|PHYSICIAN
4051020251191806524|NOT EMPLOYED|NOT EMPLOYED
4051020251191811837|NOT EMPLOYED|NOT EMPLOYED
4051020251191812664||
4051020251191812899|CH&E CONSTRUCTION|CEO
4051020251191817176|CURTISS WRIGHT|CONT ADM
4051020251191818184|NOT EMPLOYED|NOT EMPLOYED
4051020251191818804|NOT EMPLOYED|NOT EMPLOYED
4051020251191822653|ESSEC|PROFESSOR
4051020251191826943|PROGRESSIVE PHYSICIANS ASSOCIATES|PHYSICIAN
4051020251191828772|REFRESH MENTAL HEALTH|MARRIAGE AND FAMILY THERAPIST
4051020251191830999|NOT EMPLOYED|NOT EMPLOYED
4051020251191832662|COLLITON LAW ASSOC|ATTORNEY
4051020251191833010|NOT EMPLOYED|NOT EMPLOYED
4051020251191836475|UPMC|REGISTERED NURSE
4051020251191837441|NOT EMPLOYED|NOT EMPLOYED
4051020251191841062|MCCANN HEALTH NY|EDITOR
4051020251191843164|UNIVERSITY OF PENNSYLVANIA|POSTDOCTORAL RESEARCH FELLOW
4051020251191843790|NOT EMPLOYED|NOT EMPLOYED
4051020251191848854|DEFISOLUTIONS|SOFTWARE DEVELOPER
4051020251191849152|NOT EMPLOYED|NOT EMPLOYED
4051020251191849562|RETIRED|RETIRED
4051020251191850063|VERITEXT|EDITOR
4051020251191850955|NOT EMPLOYED|NOT EMPLOYED
4051020251191851695|JK MECHANICAL|HVAC MECHANIC
4051020251191852203|SELF|ENGINEER
4051020251191854679|NOT EMPLOYED|NOT EMPLOYED
4051020251191855027|NAVY|DOD
4051020251191855594|PHOENIX II|OFFICE MANAGER
4051020251191859582|NOT EMPLOYED|NOT EMPLOYED
4051020251191861862|NOT EMPLOYED|NOT EMPLOYED
4051020251191863638|CAMPBELL & LEVINE|ATTORNEY
4051020251191863804|LOCKHEED MARTIN|SOFTWARE ENGINEER
4051020251191868028|NOT EMPLOYED|NOT EMPLOYED
4051020251191868762|MERCK|DIRECTOR QUALITY COMPLIANCE AND TRAINI
4051020251191872334|FREELANCE|STAGEHAND
4051020251191873220|NOT EMPLOYED|NOT EMPLOYED
4051020251191876235|NOT EMPLOYED|NOT EMPLOYED
4051020251191877327|CAPITAL HEALTH SYSTEM|DIRECTOR OF PATIENT RELATIONS
4051020251191877657|ESS|TEACHER
4051020251191878151|TUNNELL GOVT SERVICES|SCIENTIST
4051020251191879239|URBAN OUTFITTERS|CREATIVE DIRECTOR
4051020251191880351|RETIRED|RETIRED
4051020251191881003|NOT EMPLOYED|NOT EMPLOYED
4051020251191881307|NOT EMPLOYED|NOT EMPLOYED
4051020251191884702|ABBVIE|EXECUTIVE
4051020251191886421|NOT EMPLOYED|NOT EMPLOYED
4051020251191890466|NOT EMPLOYED|NOT EMPLOYED
4051020251191890818|NOT EMPLOYED|NOT EMPLOYED
4051020251191894778|SELF-EMPLOYED|WRITER
4051020251191896054|BALDWIN SCHOOL|TEACHER
4051020251191898006|SELF|ATTORNEY
4051020251191898905|NONE|NOT EMPLOYED
4051020251191899074|RETIRED|RETIRED
4051020251191899925|NOT EMPLOYED|RETIRED
4051020251191901483|NOT EMPLOYED|NOT EMPLOYED
4051020251191904900|GEISINGER HEALTH SYSTEM|COUNSELOR
4051020251191906716|NOT EMPLOYED|NOT EMPLOYED
4051020251191910263|CARNEGIE MELLON UNIVERSITY|PROFESSOR
4051020251191911317|NOT EMPLOYED|NOT EMPLOYED
4051020251191911945|NOT EMPLOYED|NOT EMPLOYED
4051020251191913155|THE PENNSYLVANIA STATE UNIVERSITY|PROFESSOR
4051020251191913218|RETIRED|RETIRED
4051020251191914227|BUCHANAN INGERSOLL & ROONEY P.C.|ATTORNEY
4051020251191917106|MORGAN STANLEY|FINANCIAL ADVISOR
4051020251191917724|NOT EMPLOYED|NOT EMPLOYED
4051020251191926477|AT&T|DIRECTOR OF REAL ESTATE
4051020251191928277|NOT EMPLOYED|NOT EMPLOYED
4051020251191928639|NOT EMPLOYED|NOT EMPLOYED
4051020251191933825|AETNA|PHARMACIST
4051020251191936603|FERGUSON HVAC|SALES SUPPORT REPRESENTATIVE
4051020251191936844|NOT EMPLOYED|NOT EMPLOYED
4051020251191936964|CHARLIE ABRIEL|GARDENER
4051020251191941212|SELF EMPLOYED|PSYCHOLOGIST
4051020251191943906|NOT EMPLOYED|NOT EMPLOYED
4051020251191944818|NOT EMPLOYED|NOT EMPLOYED
4051020251191949161|NOT EMPLOYED|NOT EMPLOYED
4051020251191950099|VISUAL HEALTH|CODING
4051020251191951209|NOT EMPLOYED|NOT EMPLOYED
4051020251191953322|NOT EMPLOYED|NOT EMPLOYED
4051020251191959413|NOT EMPLOYED|NOT EMPLOYED
4051020251191965276|NOT EMPLOYED|NOT EMPLOYED
4051020251191966877|DARCY LYNESS|PSYCHOLOGIST
4051020251191968230|UPMC|ARCHITECT
4051020251191968718|NOT EMPLOYED|NOT EMPLOYED
4051020251191972016|NEW VITAE WELLNESS & RECOVERY|REGISTERED NURSE
4051020251191972371|SELF EMPLOYED|PRESIDENT CONTRACTOR
4051020251191972886|JEWEL HEALTHCARE|PHYSICAL THERAPIST
4051020251191973743|DUQUESNE UNIVERSITY|PROFESSOR
4051020251191974417|MOHELA|LOAN SERVICING COORDINATOR
4051020251191975524|RETIRED|PODIATRIST
4051020251191976075|QINTEL|SECURITY RESEARCHER
4051020251191977916|PA HOUSE DEMOCRATIC CAUCUS|ATTORNEY
4051020251191988091|SELF EMPLOYED|OTHER
4051020251191991018||
4051020251191994732|NOT EMPLOYED|NOT EMPLOYED
4051020251191995574|CITY OF PHILA|LAW ENFORCEMENT
4051020251191999366|NOT EMPLOYED|NOT EMPLOYED
4051020251192000450|SELF EMPLOYED|ATTORNEY
4051020251192001119|NOT EMPLOYED|NOT EMPLOYED
4051020251192001632|PROGRESSIVE TURNOUT PROJECT|ORGANIZER
4051020251192001839|NOT EMPLOYED|NOT EMPLOYED
4051020251192008613|RADANCY|DIGITAL PROJECT MANAGER
4051020251192010284|HENKELS|DIRECTOR
4051020251192011597|FA DAVIS|SALES
4051020251192012001|CHESPENN|ADMINISTRATION
4051020251192021973|GEISINGER|RN
4051020251192024046|RAYMOUR & FLANIGAN|RETAIL FURNITURE SALES - PART TIME
4051020251192024538|BRIGHT INVENTION INC|EXECUTIVE DIRECTEUR
4051020251192029438|SELF EMPLOYED|CARE MANAGER
4051020251192029506|NOT EMPLOYED|NOT EMPLOYED
4051020251192029548|RETIRED|RETIRED
